"t","A","D","Y","fs","V","F",
0.9801,34.2327,-0.33682,2.2548,,19.0419,1274.4751,
0.98043,-3.0404,-0.33036,2.2551,,19.56,1256.303,
0.98076,-79.2331,-0.32318,2.2554,,19.76,1251.5866,
0.9811,-53.9353,-0.31659,2.2564,,19.9789,1252.5576,
0.98143,-7.5311,-0.30969,2.2564,,19.8092,1251.0317,
0.98176,26.8978,-0.30303,2.2554,,20.0307,1249.2284,
0.9821,53.0938,-0.29653,2.2548,,19.6322,1256.1643,
0.98243,61.6261,-0.29042,2.2548,,19.571,1266.8456,
0.98276,40.6694,-0.28408,2.2542,,19.5951,1271.9782,
0.98309,45.6092,-0.27703,2.2551,,19.4452,1271.8395,
0.98343,49.8006,-0.27091,2.2557,,19.5903,1272.8105,
0.98376,-1.2441,-0.26449,2.256,,19.8129,1277.9431,
0.98409,-52.8875,-0.25752,2.2557,,19.8549,1284.4629,
0.98442,-106.0278,-0.25126,2.256,,19.6999,1285.7113,
0.98476,-109.6204,-0.24437,2.2554,,19.8827,1276.5559,
0.98509,-87.7655,-0.23767,2.2551,,19.8776,1262.4067,
0.98542,-63.0665,-0.23122,2.2554,,19.7678,1249.7833,
0.98576,-43.3073,-0.22458,2.2554,,19.7904,1243.5409,
0.98609,-46.0017,-0.21798,2.2557,,19.4062,1244.5119,
0.98642,-69.3535,-0.21157,2.2573,,19.205,1248.8122,
0.98675,-182.5199,-0.20489,2.257,,18.5838,1251.864,
0.98709,-575.7582,-0.19857,2.2567,,17.7138,1246.0378,
0.98742,-1054.7694,-0.1927,2.256,,16.4536,1211.6357,
0.98775,-1220.627,-0.18654,2.2564,,14.9205,1123.2721,
0.98809,-1144.4342,-0.18174,2.256,,12.6879,990.6573,
0.98842,-1034.2617,-0.17742,2.2567,,10.3424,845.974,
0.98875,-844.4535,-0.17417,2.256,,7.8367,712.8044,
0.98908,-69.9523,-0.17184,2.2551,,5.2238,591.0096,
0.98942,-28.0388,-0.17111,2.2545,,3.128,485.7224,
0.98975,-12.92,-0.17104,2.2551,,1.2495,433.1481,
0.99008,-89.2624,-0.17184,2.2554,,-0.36655,359.7661,
0.99042,-310.5057,-0.17263,2.2551,,-1.638,300.9495,
0.99075,-435.1983,-0.17341,2.2554,,-2.4275,235.6132,
0.99108,-389.5425,-0.17409,2.2554,,-2.9901,121.4479,
0.99141,-370.2324,-0.17515,2.2548,,-3.2246,0.48551,
0.99175,-132.3734,-0.1762,2.2554,,-3.4138,-198.9915,
0.99208,57.1354,-0.17757,2.2554,,-3.4321,-398.0524,
0.99241,71.2064,-0.179,2.2554,,-3.4073,-566.3178,
0.99274,89.4687,-0.18042,2.2554,,-3.8882,-714.1916,
0.99308,-65.7609,-0.18172,2.2557,,-4.7076,-814.2075,
0.99341,-318.2896,-0.18255,2.2564,,-5.4474,-858.8749,
0.99374,-424.8696,-0.18317,2.2564,,-6.361,-867.1979,
0.99408,-476.8124,-0.1855,2.2564,,-6.9269,-877.047,
0.99441,-348.3775,-0.18874,2.2551,,-7.8467,-935.3087,
0.99474,38.2743,-0.19208,2.2548,,-8.5542,-1038.9313,
0.99507,497.3767,-0.19593,2.2551,,-9.4788,-1247.7025,
0.99541,182.8759,-0.19886,2.2542,,-9.7786,-1339.8115,
0.99574,13.4256,-0.20261,2.2548,,-9.6473,-1321.5006,
0.99607,-280.8669,-0.20533,2.2542,,-9.7292,-1299.5832,
0.99641,-436.5455,-0.2084,2.2545,,-9.678,-1240.073,
0.99674,-333.5581,-0.21153,2.2548,,-10.2714,-1263.1002,
0.99707,128.3883,-0.21442,2.2551,,-10.31,-1285.5726,
0.9974,241.7044,-0.21798,2.2554,,-10.6454,-1332.5982,
0.99774,174.0441,-0.2217,2.2564,,-10.8729,-1340.9213,
0.99807,373.5822,-0.22621,2.256,,-10.7301,-1303.7447,
0.9984,375.0791,-0.23006,2.2564,,-10.5642,-1252.4189,
0.99874,297.6889,-0.23367,2.2554,,-10.0166,-1180.1466,
0.99907,257.422,-0.23735,2.2554,,-9.3425,-1128.6821,
0.9994,153.6861,-0.2401,2.2548,,-8.2999,-1085.6794,
0.99973,46.5073,-0.24255,2.2548,,-7.8052,-1081.2404,
1.0001,118.5087,-0.24465,2.2548,,-7.7286,-1097.8867,
1.0004,156.6799,-0.24657,2.256,,-7.1285,-1117.5846,
1.0007,75.3977,-0.24831,2.2557,,-6.6211,-1124.3818,
1.0011,116.413,-0.25084,2.2551,,-6.08,-1108.8454,
1.0014,110.5751,-0.25425,2.2554,,-5.6592,-1086.0956,
1.0017,40.9688,-0.25633,2.2551,,-5.3234,-1058.768,
1.0021,17.9164,-0.25773,2.2554,,-5.0983,-1045.1736,
1.0024,18.6648,-0.25874,2.2554,,-4.8458,-1045.7285,
1.0027,30.4904,-0.25971,2.2554,,-4.0872,-1059.739,
1.0031,98.3004,-0.26075,2.256,,-3.8443,-1071.8076,
1.0034,173.8944,-0.26188,2.257,,-3.6709,-1068.2008,
1.0037,126.8914,-0.26374,2.2564,,-3.519,-1044.0639,
1.0041,59.8298,-0.26513,2.2564,,-3.4133,-1013.1297,
1.0044,28.5444,-0.26656,2.256,,-3.3203,-990.5185,
1.0047,12.5275,-0.2675,2.257,,-3.2514,-982.7503,
1.0051,2.3485,-0.2681,2.256,,-2.8243,-982.4729,
1.0054,32.7358,-0.2688,0.00015259,,-2.6912,-984.415,
1.0057,46.8067,-0.26959,0.011749,,-2.5122,-986.2183,
1.0061,51.2975,-0.27054,0.010224,,-2.439,-983.8602,
1.0064,43.6632,-0.27126,0.011139,,-2.6079,-975.1208,
1.0067,-82.8257,-0.27229,0.011444,,-2.9132,-956.3939,
1.0071,-405.2601,-0.27325,0.012055,,-3.2556,-936.0023,
1.0074,-642.5203,-0.27399,0.011749,,-3.749,-936.4184,
1.0077,-606.4448,-0.27505,0.011139,,-4.1656,-991.4897,
1.0081,-466.7831,-0.27656,0.010529,,-5.1709,-1085.9569,
1.0084,-393.7339,-0.27826,0.011139,,-6.1974,-1170.7138,
1.0087,-403.9129,-0.28052,0.011139,,-7.6902,-1213.3003,
1.0091,-397.6259,-0.28235,0.011749,,-9.2564,-1214.9649,
1.0094,-287.9024,-0.28606,0.011139,,-10.6379,-1202.3415,
1.0097,-160.5153,-0.28975,0.012055,,-11.8998,-1177.7884,
1.0101,-106.9259,-0.29447,0.011749,,-13.0786,-1148.7963,
1.0104,-71.1498,-0.29969,0.01236,,-14.4257,-1120.4977,
1.0107,-7.2317,-0.30488,0.011749,,-14.7901,-1103.7128,
1.011,64.1709,-0.30994,0.012055,,-15.3359,-1094.1412,
1.0114,64.7697,-0.31534,0.010529,,-15.464,-1078.0499,
1.0117,-12.3212,-0.32076,0.010834,,-15.4964,-1052.387,
1.012,-57.0788,-0.32544,0.010834,,-15.4099,-1026.8629,
1.0124,-77.2871,-0.33058,0.011139,,-15.7016,-1013.6846,
1.0127,-84.622,-0.33564,0.010529,,-15.5392,-1007.0261,
1.013,-106.9259,-0.34095,0.010529,,-15.6973,-1003.9742,
1.0134,-115.7577,-0.34591,0.011139,,-16.0109,-1000.9225,
1.0137,-100.6389,-0.35174,0.010529,,-15.9257,-999.8128,
1.014,-53.9353,-0.35671,0.012055,,-16.1207,-996.6222,
1.0144,-5.136,-0.36255,0.01236,,-16.3642,-985.5248,
1.0147,39.7713,-0.36806,0.011749,,-16.6569,-965.4106,
1.015,27.9457,-0.37298,0.011749,,-16.4861,-940.7187,
1.0154,-9.4771,-0.37856,0.011444,,-16.9783,-921.0207,
1.0157,-32.9786,-0.38452,0.011749,,-17.0384,-910.0619,
1.016,-8.7286,-0.39026,0.010834,,-17.0392,-907.0101,
1.0164,34.8315,-0.39563,0.010834,,-17.3714,-902.7099,
1.0167,90.8159,-0.40192,0.010834,,-17.1125,-890.5027,
1.017,257.7214,-0.40791,0.011444,,-16.8053,-869.6949,
1.0174,435.1052,-0.41343,0.011444,,-16.351,-839.8705,
1.0177,515.6389,-0.41923,0.011444,,-15.8595,-793.6772,
1.018,536.1467,-0.42412,0.011139,,-14.8032,-736.1091,
1.0184,531.3565,-0.42926,0.011139,,-13.5444,-678.2635,
1.0187,486.5989,-0.43379,0.010834,,-12.4488,-626.1054,
1.019,409.6577,-0.43786,0.011139,,-11.063,-580.467,
1.0194,291.2521,-0.44133,0.011444,,-9.8884,-541.9034,
1.0197,192.1567,-0.44398,0.012665,,-8.5363,-516.5179,
1.02,168.8049,-0.44657,0.01236,,-7.2649,-504.3107,
1.0204,142.1599,-0.44869,0.011444,,-6.2777,-498.6232,
1.0207,96.9532,-0.45045,0.012055,,-5.3536,-490.4388,
1.021,74.799,-0.45199,0.01236,,-4.8176,-480.1737,
1.0214,87.9718,-0.45313,0.012665,,-4.1333,-470.6021,
1.0217,134.9747,-0.45457,0.012055,,-3.6902,-461.308,
1.022,158.7756,-0.45558,0.011749,,-3.3936,-446.7426,
1.0224,126.8914,-0.4568,0.011749,,-3.0309,-425.5186,
1.0227,95.0072,-0.45758,0.010834,,-2.785,-403.0463,
1.023,91.1153,-0.45851,0.011139,,-2.328,-383.9031,
1.0234,106.3837,-0.45948,0.010529,,-2.042,-368.0892,
1.0237,104.5875,-0.46006,0.011139,,-1.5795,-352.8302,
1.024,70.907,-0.46055,0.011444,,-1.3611,-335.7678,
1.0244,37.3762,-0.46077,0.011749,,-0.89236,-319.3991,
1.0247,23.904,-0.46102,0.011139,,-0.62174,-306.7757,
1.025,18.2157,-0.46101,0.011444,,-0.35315,-297.759,
1.0254,-3.6391,-0.4612,2.267,,-0.30662,-289.7133,
1.0257,-4.5373,-0.46089,2.2557,,-0.35175,-280.6966,
1.026,-0.79501,-0.46114,2.2554,,-0.26933,-273.622,
1.0264,0.40252,-0.461,2.2554,,-0.34176,-267.5184,
1.0267,13.725,-0.46136,2.2557,,-0.3919,-262.3858,
1.027,31.9873,-0.46171,2.256,,-0.27202,-259.7502,
1.0274,146.3512,-0.46174,2.256,,0.22098,-254.2014,
1.0277,516.3874,-0.46192,2.256,,0.64358,-242.1329,
1.028,648.7143,-0.46224,2.2548,,1.2237,-200.1013,
1.0284,629.4041,-0.46161,2.2542,,2.019,-88.2943,
1.0287,511.5973,-0.46055,2.2548,,2.8112,69.2898,
1.029,316.5499,-0.45928,2.2545,,3.8149,255.0338,
1.0294,100.9949,-0.4581,2.2551,,5.3267,457.7013,
1.0297,-122.0447,-0.45633,2.2542,,6.5118,594.3389,
1.03,-140.1573,-0.45425,2.2551,,7.6425,671.3276,
1.0304,92.7619,-0.45176,2.2551,,8.5707,678.1248,
1.0307,260.1164,-0.44806,2.256,,8.9492,665.9176,
1.031,283.3185,-0.44428,2.2567,,9.0354,683.5348,
1.0313,239.1597,-0.4402,2.2564,,9.8133,716.8272,
1.0317,127.3405,-0.43646,2.256,,10.3058,779.8054,
1.032,46.208,-0.43428,2.2554,,10.3945,864.0074,
1.0323,114.9161,-0.43228,2.2557,,10.402,955.2841,
1.0327,-22.3505,-0.42812,2.2551,,10.912,1023.6723,
1.033,-9.1777,-0.42432,2.2548,,11.8106,1065.1491,
1.0333,18.5151,-0.42039,2.2554,,13.02,1071.2527,
1.0337,68.961,-0.41658,2.2548,,13.5512,1051.6934,
1.034,154.4346,-0.41115,2.2557,,13.169,1053.358,
1.0343,224.7893,-0.40502,2.2557,,13.4556,1057.797,
1.0347,87.373,-0.39961,2.2551,,13.7918,1084.7084,
1.035,-37.9184,-0.3962,2.2554,,14.4464,1108.7066,
1.0353,-60.6714,-0.39306,0.0090028,,14.1267,1130.208,
1.0357,-66.21,-0.3885,0.011444,,13.6998,1135.3406,
1.036,-11.4231,-0.38367,0.011444,,13.8348,1117.862,
1.0363,41.8669,-0.37812,0.012055,,14.5647,1093.0315,
1.0367,76.8946,-0.37354,0.012055,,15.3051,1056.5486,
1.037,258.1704,-0.36855,0.012055,,15.5353,1031.7179,
1.0373,460.1036,-0.36278,0.012055,,15.7935,1026.8629,
1.0377,458.7564,-0.35742,0.012665,,15.9264,1047.5318,
1.038,337.6564,-0.35231,0.01297,,16.6068,1082.4888,
1.0383,282.2707,-0.34714,0.01236,,17.5307,1108.1518,
1.0387,248.4405,-0.34162,0.012665,,18.0802,1117.1684,
1.039,224.1906,-0.33572,0.012055,,18.9468,1103.9902,
1.0393,156.3805,-0.32933,0.010834,,20.0767,1078.1886,
1.0397,68.2125,-0.32187,0.011444,,20.8933,1047.6706,
1.04,44.5614,-0.31464,0.011139,,21.7259,1023.811,
1.0403,54.1416,-0.30698,0.011444,,22.1858,1009.2456,
1.0407,18.9642,-0.29886,0.011139,,22.5259,1000.9225,
1.041,-40.3134,-0.29151,0.011749,,22.5544,990.3798,
1.0413,-53.3366,-0.28378,0.011139,,22.8047,968.0462,
1.0417,-22.3505,-0.27665,0.011444,,22.7141,945.019,
1.042,41.1185,-0.26935,0.011749,,22.4938,925.3209,
1.0423,57.5845,-0.26182,0.011444,,22.5853,910.0619,
1.0427,39.3222,-0.25393,0.011749,,22.5355,897.4386,
1.043,59.5305,-0.2465,0.012055,,22.9162,886.4798,
1.0433,83.481,-0.23897,0.012055,,23.0491,878.5728,
1.0437,48.603,-0.23138,0.013275,,23.2325,873.4403,
1.044,33.0352,-0.22378,0.011749,,23.1441,866.9205,
1.0443,-11.2734,-0.21564,0.011444,,23.1404,852.3551,
1.0447,-60.5217,-0.20799,0.011444,,23.2971,833.212,
1.045,-43.6066,-0.19997,0.010834,,23.4982,810.1847,
1.0453,-22.3505,-0.19231,0.011139,,23.4464,788.8221,
1.0457,-29.5357,-0.18489,0.010834,,23.897,772.1758,
1.046,-11.4231,-0.17695,0.010834,,24.0401,759.4138,
1.0463,-17.8598,-0.16882,0.010834,,23.8446,749.7035,
1.0467,-82.3766,-0.16135,0.011139,,23.6539,741.9353,
1.047,-187.9088,-0.15201,0.011139,,23.7434,731.1152,
1.0473,-347.4794,-0.14398,0.011444,,23.1764,711.1398,
1.0477,-429.9591,-0.13648,0.01236,,22.3774,674.5181,
1.048,-428.0131,-0.12933,0.012665,,21.6469,625.5505,
1.0483,-428.1628,-0.12168,0.011749,,20.0833,576.4442,
1.0487,-414.6906,-0.11524,0.01236,,18.8536,535.661,
1.049,-340.1445,-0.10924,0.010834,,17.77,500.8427,
1.0493,-264.5506,-0.10372,0.011139,,16.9574,473.6539,
1.0497,-197.7884,-0.098543,0.011444,,15.6395,455.7592,
1.05,-167.5508,-0.093786,0.010834,,14.9689,447.1587,
1.0503,-160.665,-0.089173,0.011139,,14.1772,441.1938,
1.0507,-150.7854,-0.084184,0.011139,,13.7299,429.6802,
1.051,-154.2283,-0.080039,0.012055,,13.2528,413.1727,
1.0513,-187.9088,-0.075389,0.011139,,12.5286,393.7521,
1.0517,-231.4688,-0.071494,0.011139,,11.8397,375.58,
1.052,-246.887,-0.067167,0.010834,,10.9139,354.4948,
1.0523,-222.3377,-0.063258,0.011139,,10.2529,330.774,
1.0526,-197.7884,-0.060429,0.012055,,9.3732,307.0531,
1.053,-182.5199,-0.057651,0.01236,,8.7706,289.4359,
1.0533,-171.4427,-0.055127,0.01236,,7.8902,271.8187,
1.0536,-147.0431,-0.052741,0.013275,,7.2736,256.6984,
1.054,-121.1466,-0.050434,0.011749,,6.9063,242.1329,
1.0543,-107.0756,-0.048143,0.012665,,6.5759,230.2032,
1.0546,-112.0154,-0.04616,0.01297,,6.1643,222.0188,
1.055,-109.1713,-0.043893,0.01236,,5.9248,215.7764,
1.0553,-106.1775,-0.042042,0.012055,,5.4962,206.7597,
1.0556,-92.2562,-0.040144,0.011139,,5.0409,196.3559,
1.056,-80.8797,-0.038715,0.010529,,4.6808,184.2874,
1.0563,-65.4615,-0.036967,0.011749,,4.2091,174.9932,
1.0566,-126.9845,-0.035801,0.011444,,3.5859,166.3927,
1.057,-443.7307,-0.034722,0.011749,,2.8804,157.9309,
1.0573,-718.7131,-0.033698,0.012055,,2.3319,139.8975,
1.0576,-309.0088,-0.032686,0.011444,,1.5755,88.7104,
1.058,-361.4006,-0.032495,0.011749,,0.75538,11.9991,
1.0583,-461.8433,-0.032475,0.011139,,-0.23827,-64.0185,
1.0586,-498.3679,-0.032507,0.012055,,-1.3928,-162.5086,
1.059,-522.9172,-0.032773,0.011749,,-2.6782,-295.817,
1.0593,-526.6595,-0.03379,0.011749,,-3.9352,-400.4106,
1.0596,-278.9209,-0.035356,0.011749,,-5.5445,-465.6082,
1.06,-423.5224,-0.037406,0.011749,,-7.2039,-460.1983,
1.0603,-436.9946,-0.039817,0.01236,,-8.8973,-425.6574,
1.0606,-266.4965,-0.042972,0.012055,,-10.5374,-407.3465,
1.061,-89.7115,-0.047237,0.011444,,-11.6674,-411.5081,
1.0613,61.6261,-0.051687,0.011139,,-12.7354,-413.1727,
1.0616,178.8342,-0.056461,0.0099184,,-13.5027,-391.6714,
1.062,147.0997,-0.061845,0.010834,,-13.966,-373.0831,
1.0623,129.1368,-0.066419,0.010224,,-13.7906,-367.3956,
1.0626,121.9516,-0.071313,0.011139,,-13.441,-372.5282,
1.063,11.9287,-0.075767,0.010834,,-13.036,-372.1121,
1.0633,-90.0109,-0.080155,0.011139,,-12.7017,-368.9215,
1.0636,-162.4613,-0.083953,0.011749,,-12.5263,-380.2964,
1.064,-75.0417,-0.087472,0.011749,,-12.4762,-424.2702,
1.0643,-31.781,-0.091168,0.01236,,-12.6865,-489.1904,
1.0646,-119.5,-0.095662,0.012665,,-13.0204,-497.3748,
1.065,-39.7147,-0.099769,0.011444,,-13.5424,-469.7698,
1.0653,-87.3164,-0.10453,2.2359,,-13.8062,-436.0612,
1.0656,-89.8612,-0.10954,2.2548,,-14.1913,-421.3571,
1.066,20.7605,-0.11482,2.2551,,-13.8402,-426.7671,
1.0663,166.8589,-0.12001,2.2554,,-13.7412,-439.113,
1.0666,227.3341,-0.12423,2.2554,,-13.3378,-479.7575,
1.067,392.1439,-0.12895,2.2557,,-12.7763,-542.4582,
1.0673,502.3165,-0.13251,2.2557,,-12.0193,-595.4487,
1.0676,437.9493,-0.13635,2.2554,,-11.0233,-627.9088,
1.068,344.9912,-0.14004,2.2557,,-10.9097,-645.9421,
1.0683,247.8417,-0.14356,2.2554,,-10.0212,-666.195,
1.0686,137.2201,-0.14682,2.2554,,-9.5734,-699.3487,
1.069,38.8731,-0.14936,2.2548,,-8.7335,-746.9291,
1.0693,-14.866,-0.15328,2.2554,,-7.9403,-803.2488,
1.0696,-37.4693,-0.15563,2.2557,,-7.4045,-864.7011,
1.07,-23.3984,-0.158,2.2564,,-7.018,-914.3622,
1.0703,-9.1777,-0.15961,2.257,,-6.8551,-947.0997,
1.0706,-26.6916,-0.16118,2.256,,-6.2643,-966.7977,
1.071,-9.1777,-0.16327,2.2564,,-6.2281,-982.889,
1.0713,71.3561,-0.16551,2.2573,,-6.1999,-996.0673,
1.0716,125.0951,-0.16761,2.256,,-6.4201,-1003.8355,
1.072,131.6815,-0.16995,2.2564,,-6.5369,-1004.2517,
1.0723,105.0365,-0.17221,2.2557,,-6.4855,-999.8128,
1.0726,85.1276,-0.1745,2.2545,,-6.4001,-993.9866,
1.0729,96.9532,-0.1767,2.2545,,-5.9124,-988.7152,
1.0733,89.0196,-0.17858,2.2554,,-5.5443,-986.2183,
1.0736,46.657,-0.18054,2.2551,,-5.1913,-984.1376,
1.0739,1.151,-0.18255,2.256,,-4.89,-985.5248,
1.0743,1.0013,-0.18335,2.2548,,-4.4812,-994.264,
1.0746,43.5135,-0.18472,2.2551,,-4.6108,-1007.8584,
1.0749,66.2666,-0.18603,2.2548,,-4.1836,-1018.1235,
1.0753,65.9672,-0.18752,2.2554,,-4.1461,-1019.5108,
1.0756,52.6447,-0.18863,2.2557,,-4.199,-1016.4589,
1.0759,32.5861,-0.19086,2.2557,,-4.1843,-1009.9392,
1.0763,28.9935,-0.19168,2.2554,,-4.1537,-1006.4712,
1.0766,23.4549,-0.19358,2.2557,,-3.9416,-1006.0551,
1.0769,19.8623,-0.19453,2.256,,-4.1445,-1010.3553,
1.0773,20.9102,-0.19586,2.2557,,-3.9768,-1012.7136,
1.0776,20.9102,-0.19709,2.2554,,-4.0413,-1016.4589,
1.0779,25.7003,-0.19802,2.2548,,-3.7856,-1018.401,
1.0783,28.9935,-0.19966,2.2548,,-3.8944,-1018.1235,
1.0786,23.904,-0.20145,2.2542,,-3.8429,-1016.0428,
1.0789,15.2219,-0.20244,2.2545,,-3.8295,-1013.962,
1.0793,-7.5311,-0.20366,2.2548,,-3.8151,-1011.8812,
1.0796,-14.4169,-0.2049,2.2539,,-3.6342,-1010.7714,
1.0799,-7.5311,-0.20609,2.2542,,-3.364,-1012.5749,
1.0803,11.4797,-0.20729,2.2545,,-3.2463,-1015.9041,
1.0806,22.2574,-0.20818,2.256,,-3.1802,-1020.0657,
1.0809,23.904,-0.20934,2.257,,-3.0544,-1021.0367,
1.0813,27.1972,-0.2104,2.2557,,-3.1753,-1020.0657,
1.0816,28.245,-0.21108,2.2557,,-3.1397,-1017.0138,
1.0819,31.5382,-0.21213,2.2551,,-3.0838,-1013.8233,
1.0823,32.137,-0.21303,2.2551,,-3.1023,-1011.7425,
1.0826,26.5984,-0.21454,2.2545,,-2.8864,-1007.7197,
1.0829,14.9225,-0.21565,2.2542,,-2.9052,-1003.0032,
1.0833,16.1201,-0.21639,2.2554,,-2.809,-999.9515,
1.0836,19.1139,-0.2176,2.2554,,-2.8041,-998.9805,
1.0839,27.1972,-0.21809,2.256,,-2.6031,-996.3447,
1.0843,33.6339,-0.21882,2.2554,,-2.4613,-992.7381,
1.0846,31.2389,-0.21961,2.2557,,-2.5522,-989.825,
1.0849,32.137,-0.22049,2.2551,,-2.3318,-986.2183,
1.0853,36.1787,-0.22147,-0.2385,,-2.4346,-981.0857,
1.0856,30.6401,-0.2222,0.012055,,-2.3643,-974.9821,
1.0859,12.3778,-0.22318,0.011749,,-2.4818,-968.0462,
1.0863,-18.9076,-0.22381,0.012055,,-2.6037,-961.3877,
1.0866,-70.1019,-0.22457,0.012665,,-2.8615,-952.5098,
1.0869,-269.0413,-0.22511,0.01236,,-3.138,-941.1349,
1.0873,-488.638,-0.22622,0.012055,,-3.4526,-940.9961,
1.0876,-505.8524,-0.22743,0.01236,,-4.057,-977.2017,
1.0879,-412.595,-0.22909,0.01236,,-4.8712,-1047.3931,
1.0883,-319.0381,-0.23056,0.012665,,-5.6905,-1110.0938,
1.0886,-310.8051,-0.23237,0.01236,,-6.9129,-1141.4442,
1.0889,-299.1292,-0.23461,0.012055,,-7.8379,-1139.6408,
1.0893,-195.3933,-0.23754,0.011139,,-8.6754,-1126.0465,
1.0896,-70.8504,-0.24026,0.010529,,-9.5541,-1104.5452,
1.0899,-44.8042,-0.24462,0.010834,,-10.3205,-1074.8593,
1.0903,-61.8689,-0.24829,0.012055,,-11.1465,-1045.0349,
1.0906,-40.1637,-0.25219,0.011444,,-11.5005,-1025.753,
1.0909,26.2991,-0.25599,0.011749,,-12.0742,-1016.5976,
1.0913,62.9734,-0.25985,0.011139,,-11.8491,-1005.3615,
1.0916,30.191,-0.26429,0.011444,,-12.0637,-986.0796,
1.0919,-29.0866,-0.26816,0.011139,,-12.2136,-958.6134,
1.0923,-41.6607,-0.27241,0.011749,,-12.3541,-938.7766,
1.0926,-32.9786,-0.27617,0.012055,,-12.4828,-927.2631,
1.0929,-37.0202,-0.28041,0.011139,,-12.3521,-920.1884,
1.0933,-54.6838,-0.2847,0.011749,,-12.6355,-913.1138,
1.0936,-66.0603,-0.28888,0.01236,,-12.742,-906.0391,
1.0939,-58.8751,-0.29308,0.011749,,-13.1199,-899.9355,
1.0942,-28.0388,-0.29717,0.011749,,-13.1047,-890.9188,
1.0946,-1.5435,-0.3018,0.010529,,-13.0513,-877.4631,
1.0949,24.9518,-0.30633,0.0099184,,-13.0394,-859.1523,
1.0952,18.2157,-0.3111,2.5936,,-13.1604,-842.5061,
1.0956,-5.5851,-0.3153,2.2551,,-13.2483,-828.9117,
1.0959,30.0413,-0.31945,2.2551,,-13.0504,-820.4499,
1.0962,129.7355,-0.3236,2.2548,,-12.5977,-816.7045,
1.0966,246.1952,-0.32812,2.2551,,-11.7194,-844.8643,
1.0969,488.0958,-0.33244,2.2548,,-10.8265,-914.6397,
1.0972,829.8404,-0.33654,2.2557,,-10.1307,-968.7398,
1.0976,946.7491,-0.33987,2.257,,-8.957,-982.6116,
1.0979,791.8188,-0.3423,2.256,,-7.8686,-930.3148,
1.0982,557.7021,-0.34413,2.2557,,-6.5155,-843.4771,
1.0986,96.3544,-0.34642,2.2551,,-5.0545,-748.5938,
1.0989,-271.586,-0.34745,2.2554,,-3.9446,-673.5471,
1.0992,226.5856,-0.34907,2.2548,,-2.8748,-641.5032,
1.0996,-18.4585,-0.34979,2.2545,,-2.1344,-630.8219,
1.0999,0.25283,-0.35,2.2551,,-1.2169,-581.5768,
1.1002,126.143,-0.35037,2.2551,,-0.52524,-575.3345,
1.1006,356.9665,-0.34995,2.2557,,0.32393,-546.2036,
1.1009,536.1467,-0.34981,2.2554,,1.0705,-485.3063,
1.1012,503.8134,-0.34966,2.2557,,1.5385,-384.5967,
1.1016,352.4758,-0.34885,2.2554,,1.9597,-225.7642,
1.1019,94.4085,-0.34821,2.2551,,2.0814,-60.2731,
1.1022,-74.443,-0.34694,2.2551,,2.7227,123.1126,
1.1026,-179.9751,-0.34591,2.2557,,3.088,287.4938,
1.1029,-126.6852,-0.34516,2.2557,,3.4957,416.9181,
1.1032,-74.1436,-0.34441,2.2573,,4.2895,491.6873,
1.1036,178.2354,-0.34256,2.2564,,5.2059,540.5162,
1.1039,437.65,-0.34144,2.256,,6.0135,568.5373,
1.1042,427.4709,-0.33954,2.2564,,6.7844,599.7489,
1.1046,356.3677,-0.33679,2.2567,,7.4953,644.0001,
1.1049,216.5563,-0.33308,2.257,,7.8576,708.3654,
1.1052,16.1201,-0.3299,2.256,,8.4163,773.9792,
1.1056,-188.8069,-0.32709,2.2554,,8.859,845.4192,
1.1059,-84.0232,-0.32446,2.2551,,8.9942,916.443,
1.1062,-147.7916,-0.32164,2.2548,,9.02,968.8785,
1.1066,-227.8763,-0.31904,2.2551,,9.1659,982.3342,
1.1069,-70.551,-0.31595,2.2551,,9.1153,988.1604,
1.1072,-3.4894,-0.31284,2.2554,,9.2324,986.2183,
1.1076,64.7697,-0.30907,2.2551,,9.1332,971.9304,
1.1079,151.7401,-0.30549,2.2551,,9.1067,975.8144,
1.1082,65.6678,-0.30282,2.2554,,8.8014,983.5826,
1.1086,-120.2484,-0.29988,2.2554,,8.7283,1004.9453,
1.1089,-107.2253,-0.29732,2.2548,,8.1301,1011.8812,
1.1092,-99.4414,-0.29479,2.2554,,7.9568,1006.4712,
1.1096,-123.0926,-0.29252,2.256,,7.9734,984.2763,
1.1099,-126.5354,-0.28961,2.2557,,7.7487,958.8908,
1.1102,-142.5524,-0.28742,2.2564,,7.7096,938.2218,
1.1106,-118.7515,-0.28431,2.2564,,7.5692,919.6335,
1.1109,-50.4924,-0.2816,2.2551,,7.4487,907.565,
1.1112,-7.6808,-0.27925,2.2554,,7.0929,901.4614,
1.1116,-51.2409,-0.2768,2.2545,,7.1383,906.4552,
1.1119,-85.2207,-0.27464,2.2542,,6.7667,914.501,
1.1122,-84.7717,-0.27269,2.2548,,6.3606,917.8301,
1.1126,-65.0124,-0.27072,2.2557,,6.1583,909.7845,
1.1129,-40.3134,-0.26842,2.2545,,5.7836,896.7449,
1.1132,-26.3922,-0.26629,2.2548,,5.6238,884.6765,
1.1136,-39.4153,-0.26466,2.2548,,5.4284,877.7405,
1.1139,-53.3366,-0.26285,2.2548,,5.2149,877.4631,
1.1142,-49.5943,-0.2614,2.2564,,4.8703,878.5728,
1.1146,-54.2347,-0.25966,2.2567,,4.557,880.5149,
