"t","A","D","Y","fs","V","F",
11.7039,-57.8699,-0.045798,2.2588,,3.2697,708.5041,
11.7043,-60.9536,-0.044431,2.2588,,3.0284,718.4918,
11.7046,-38.8592,-0.043535,2.2582,,3.1423,718.908,
11.7049,1.0484,-0.042353,2.2591,,3.4022,713.2206,
11.7053,35.8366,-0.041457,2.2585,,3.1813,707.5331,
11.7056,48.1712,-0.040935,2.2588,,2.9393,705.8685,
11.7059,28.8012,-0.039779,2.1865,,2.9574,713.3593,
11.7063,3.3238,-0.038083,0.69535,,2.8848,725.1503,
11.7066,-16.4953,-0.037328,-0.3151,,3.1006,737.635,
11.7069,-18.7108,-0.036605,0.16587,,3.2221,746.3742,
11.7073,-9.4898,-0.035662,-0.050507,,3.3489,747.7615,
11.7076,7.8744,-0.034673,0.015412,,3.1863,739.577,
11.7079,28.4718,-0.033202,0.044099,,3.4811,724.1793,
11.7083,45.4169,-0.032356,-0.031891,,3.7478,707.1169,
11.7086,44.3391,-0.030863,0.047761,,3.9265,691.1644,
11.7089,27.7234,-0.0296,-0.019684,,4.0413,679.512,
11.7093,10.5987,-0.02806,0.028534,,3.945,670.7727,
11.7096,-7.0349,-0.026627,0.010834,,4.0701,661.6173,
11.7099,-17.3635,-0.025208,0.015717,,3.8852,648.1616,
11.7103,-22.3932,-0.023913,0.018769,,3.9437,629.8508,
11.7106,-24.908,-0.022699,0.011749,,3.7803,607.9333,
11.7109,-26.9138,-0.02152,0.018769,,3.6706,586.2932,
11.7113,-20.3574,-0.020519,0.013581,,3.4429,563.9596,
11.7116,-9.4,-0.0191,0.016327,,3.4236,544.9551,
11.7119,-4.8194,-0.017995,0.014801,,3.4984,529.28,
11.7123,-10.2083,-0.016854,0.015412,,3.3987,517.7664,
11.7126,-21.974,-0.016042,0.015412,,3.4531,507.5012,
11.7129,-27.0935,-0.014798,0.015106,,3.2838,494.8778,
11.7133,-28.1114,-0.013384,0.015717,,3.2983,479.8962,
11.7136,-19.3694,-0.012471,0.015106,,3.1705,464.0824,
11.7139,-12.5734,-0.011325,0.014801,,3.3752,448.1297,
11.7143,-12.8429,-0.010357,0.014496,,3.341,435.7838,
11.7146,-19.7586,-0.0092139,0.014191,,3.2243,424.6863,
11.7149,-27.8719,-0.0084131,0.014496,,3.2071,414.5599,
11.7153,-32.4524,-0.0070554,0.014496,,3.1759,403.7398,
11.7156,-32.4524,-0.0059029,0.014496,,3.2833,390.4229,
11.7159,-30.4465,-0.0047999,0.073091,,3.1617,376.551,
11.7163,-24.878,-0.0039327,1.4705,,3.019,360.8759,
11.7166,-45.4156,-0.0028694,2.6165,,2.6933,348.9461,
11.7169,-63.0193,-0.0016161,2.083,,2.406,345.062,
11.7173,-73.318,-0.00079631,2.3342,,2.3654,363.6502,
11.7176,-83.8563,-0.00037535,2.2454,,2.2058,377.2446,
11.7179,-60.2949,0.0001151,2.239,,2.1867,374.8864,
11.7183,1.6472,0.0005029,2.2896,,1.7122,374.7477,
11.7186,31.0765,0.0014979,2.2274,,1.604,367.8118,
11.7189,38.9502,0.0019401,2.2826,,1.7268,369.199,
11.7192,35.9863,0.0029525,2.2429,,1.9228,374.3316,
11.7196,2.216,0.0029424,2.2652,,1.8475,386.9549,
11.7199,-8.3821,0.0034742,2.257,,1.7356,404.2947,
11.7202,-30.0573,0.0042222,2.256,,1.7659,417.8891,
11.7206,-39.2484,0.0052343,2.2622,,1.5239,429.8189,
11.7209,-33.4104,0.0054216,2.2554,,1.5684,432.3158,
11.7212,-21.9142,0.0061189,2.2612,,1.6379,432.3158,
11.7216,6.0481,0.0066416,2.2564,,1.6398,427.322,
11.7219,14.4009,0.0070097,2.2591,,1.406,421.912,
11.7222,21.3765,0.007118,2.2597,,1.4311,420.5248,
11.7226,14.7601,0.0078348,2.2594,,1.507,422.3281,
11.7229,-1.3466,0.0085881,2.26,,1.5665,429.8189,
11.7232,-15.0882,0.0089776,2.2588,,1.5758,435.9225,
11.7236,-27.7222,0.0092317,2.2597,,1.6117,440.9164,
11.7239,-30.0873,0.010131,2.2594,,1.6378,441.8874,
11.7242,-15.2978,0.010812,2.2603,,1.4727,438.8356,
11.7246,9.2515,0.011205,2.26,,1.6956,433.4256,
11.7249,20.9873,0.011409,2.2591,,1.8317,428.0156,
11.7252,21.5561,0.012195,2.2582,,1.7215,426.6284,
11.7256,14.4608,0.012509,2.2585,,1.6686,426.7671,
11.7259,-3.592,0.013492,2.2594,,1.5712,429.8189,
11.7262,-13.0824,0.014109,2.2594,,1.64,434.9515,
11.7266,-15.0583,0.014714,2.2594,,1.5697,437.5871,
11.7269,-15.7169,0.015255,2.2588,,1.5987,437.4484,
11.7272,-9.6994,0.015388,2.2594,,1.4626,434.1192,
11.7276,-0.98735,0.015775,2.2588,,1.3023,429.9576,
11.7279,7.096,0.016374,2.2591,,1.2171,426.0735,
11.7282,4.162,0.016765,2.2585,,1.0194,423.1604,
11.7286,3.7429,0.017386,2.2588,,1.21,422.3281,
11.7289,-2.0651,0.017576,2.2588,,1.1147,423.1604,
11.7292,-10.7173,0.017955,2.2591,,1.0789,424.1315,
11.7296,-16.5253,0.017969,2.2594,,1.0927,425.9348,
11.7299,-16.5852,0.01861,2.2594,,1.1363,425.7961,
11.7302,-16.196,0.018743,2.2588,,1.2642,423.9927,
11.7306,-7.9929,0.019247,2.2585,,1.4519,419.415,
11.7309,2.8447,0.019674,2.2582,,1.5795,415.1148,
11.7312,8.5629,0.020411,2.2576,,1.3707,413.3114,
11.7316,5.9284,0.020942,2.2585,,1.7659,412.8952,
11.7319,-0.56821,0.02182,2.2582,,1.6137,412.8952,
11.7322,-10.5376,0.022174,2.2588,,1.741,413.7276,
11.7326,-16.4055,0.022259,2.2588,,1.5459,413.1727,
11.7329,-15.0284,0.023445,2.2591,,1.5043,412.3404,
11.7332,-4.7296,0.023543,2.2585,,1.3024,408.8724,
11.7336,4.2518,0.02431,2.2597,,1.2069,404.156,
11.7339,11.8262,0.024527,2.2597,,1.3157,399.5783,
11.7342,13.0836,0.024947,2.2597,,1.1988,397.0814,
11.7346,5.9583,0.025288,2.2588,,1.2721,396.9427,
11.7349,-0.29877,0.025387,2.2591,,1.0041,398.4685,
11.7352,-7.963,0.025762,2.2591,,1.0942,400.1332,
11.7356,-12.5734,0.026637,2.2591,,1.1265,401.5203,
11.7359,-13.7111,0.02693,2.2591,,1.2831,400.9655,
11.7362,-7.3642,0.026983,2.2594,,1.514,400.5493,
11.7366,-0.77778,0.02744,2.2594,,1.4701,398.4685,
11.7369,5.8984,0.027946,2.2588,,1.1584,396.5265,
11.7372,7.5151,0.028704,2.2594,,1.2735,395.5555,
11.7376,6.4373,0.029418,2.2591,,1.3068,395.9716,
11.7379,0.00061124,0.029676,2.2594,,1.484,398.6073,
11.7382,-3.0531,0.029721,2.2585,,1.3423,401.7978,
11.7386,-3.5321,0.030321,2.2594,,1.3296,405.127,
11.7389,-4.6398,0.030462,2.2597,,1.1709,405.9594,
11.7392,-2.0352,0.031391,2.2603,,1.3201,406.7916,
11.7396,7.2457,0.03152,2.2606,,1.3689,407.2078,
11.7399,15.0595,0.032244,2.26,,1.4084,407.624,
11.7402,23.2027,0.032535,2.26,,1.3755,409.1499,
11.7405,27.4539,0.033191,2.26,,1.1712,412.0629,
11.7409,21.4364,0.033365,2.2603,,1.3929,417.473,
11.7412,12.0956,0.03407,2.2597,,1.2386,427.322,
11.7415,5.8386,0.034124,2.2594,,1.544,437.171,
11.7419,3.3537,0.03451,2.2588,,1.6882,446.3264,
11.7422,3.2938,0.035228,2.2582,,1.7204,452.0139,
11.7425,10.7484,0.035541,2.2588,,1.6969,457.9787,
11.7429,13.5626,0.036646,2.26,,1.7402,465.0534,
11.7432,15.5385,0.037686,2.26,,1.8658,471.5731,
11.7435,14.9697,0.037946,2.2597,,1.7786,478.5091,
11.7439,12.5148,0.038588,2.2594,,1.8065,484.0578,
11.7442,9.3114,0.038758,2.2594,,1.5916,492.6583,
11.7445,1.5574,0.039477,2.2591,,1.4575,501.675,
11.7449,-2.7238,0.039964,2.2594,,1.5426,509.8594,
11.7452,-6.3463,0.040351,2.2585,,1.4808,515.5469,
11.7455,-2.1849,0.040883,2.2591,,1.6894,518.7374,
11.7459,0.95863,0.041566,2.2591,,1.7767,521.6505,
11.7462,7.8744,0.042053,2.2588,,1.7855,525.1184,
11.7465,9.521,0.042531,2.2603,,1.9162,527.0605,
11.7469,11.3472,0.043255,2.2594,,1.9806,530.251,
11.7472,9.3713,0.044208,2.2582,,1.9798,533.0254,
11.7475,2.8447,0.044718,2.2579,,2.1843,538.5741,
11.7479,-2.9333,0.045453,2.2579,,2.0494,544.1228,
11.7482,-9.1006,0.046156,2.2585,,2.141,547.7295,
11.7485,-15.3277,0.046837,2.2585,,2.0718,550.3652,
11.7489,-13.1423,0.047868,2.2582,,2.0628,549.1167,
11.7492,-7.3941,0.047987,2.2585,,2.0751,547.3134,
11.7495,-8.9808,0.048956,2.2585,,1.8543,543.568,
11.7499,-8.6216,0.049724,2.2597,,1.8562,539.9613,
11.7502,-14.0105,0.050209,2.2606,,1.6494,534.4125,
11.7505,-19.3993,0.050977,2.26,,1.7867,528.8638,
11.7509,-23.0817,0.051093,2.26,,1.7923,524.1474,
11.7512,-25.5965,0.051779,2.2594,,1.7216,516.2404,
11.7515,-29.249,0.05226,2.2594,,1.7068,506.9463,
11.7519,-30.4465,0.052744,2.2591,,1.6726,496.4037,
11.7522,-30.1771,0.053727,2.2594,,1.7116,484.6126,
11.7525,-33.9194,0.054307,2.2594,,1.713,472.128,
11.7529,-32.8416,0.054754,2.2591,,1.7218,458.811,
11.7532,-31.5842,0.055431,2.2597,,1.8868,443.9682,
11.7535,-28.6502,0.05565,2.2588,,1.5472,428.1543,
11.7539,-26.5246,0.05634,2.2594,,1.3946,410.3983,
11.7542,-26.824,0.056844,2.2588,,1.2156,392.9198,
11.7545,-28.7999,0.057767,2.2588,,1.2502,375.7187,
11.7549,-31.195,0.057847,2.2594,,1.294,358.6564,
11.7552,-33.7098,0.05802,2.2606,,1.0489,340.4843,
11.7555,-34.1589,0.05799,2.26,,0.96619,321.0637,
11.7559,-32.5722,0.058759,2.26,,0.70808,302.4754,
11.7562,-25.9857,0.059095,2.2606,,0.73085,282.9161,
11.7565,-20.3873,0.059132,2.2594,,0.57309,262.1084,
11.7569,-15.1481,0.059416,2.26,,0.63604,241.4393,
11.7572,-9.4898,0.059653,2.2594,,0.19879,222.8511,
11.7575,-5.3583,0.059793,2.2603,,0.18546,205.5113,
11.7579,-2.634,0.059546,2.2597,,0.09153,189.5587,
11.7582,-3.2327,0.059684,2.2597,,0.22058,174.0222,
11.7585,-1.8556,0.059288,2.2591,,0.13754,159.4568,
11.7589,-3.4722,0.059589,2.2588,,0.18653,146.1398,
11.7592,-3.3824,0.059376,2.2594,,0.2984,134.6262,
11.7595,-4.1608,0.060003,2.2594,,-0.0034938,124.6385,
11.7599,-3.7716,0.060019,2.26,,0.2545,113.6797,
11.7602,-3.9512,0.060289,2.2594,,0.046638,102.9984,
11.7605,-4.041,0.06034,2.2588,,0.20021,95.0914,
11.7608,-2.604,0.059674,2.26,,-0.059759,86.7683,
11.7612,-2.7836,0.059966,2.26,,-0.043691,79.4163,
11.7615,-2.2148,0.059713,2.2591,,-0.21649,71.2319,
11.7618,-0.95741,0.059909,2.2594,,-0.17852,64.296,
11.7622,-0.29877,0.059844,2.2591,,0.15582,58.3311,
11.7625,-0.26883,0.059902,2.2594,,-0.14998,52.0887,
11.7628,0.27005,0.059713,2.2597,,0.096662,46.54,
11.7632,2.3957,0.059865,2.26,,-0.012765,39.7428,
11.7635,0.59938,0.060089,2.2597,,0.012337,35.72,
11.7638,0.090426,0.059567,2.2588,,-0.0082159,33.0843,
11.7642,1.9167,0.05997,2.2585,,0.080199,30.4487,
11.7645,0.21018,0.059875,2.2576,,-0.010432,27.6743,
11.7648,0.80894,0.059877,2.2588,,0.068484,24.0676,
11.7652,1.8568,0.059881,2.2585,,0.20821,22.403,
11.7655,0.62931,0.059926,2.2585,,0.0069876,21.2933,
11.7658,2.0364,0.059837,2.2444,,0.11508,20.461,
11.7662,3.683,0.060271,1.3426,,0.021955,17.4092,
11.7665,16.4367,0.060121,-0.4387,,0.086653,16.5768,
11.7668,76.1335,0.059989,0.26139,,0.16033,18.2415,
11.7672,140.6802,0.060181,-0.14786,,0.29698,24.7612,
11.7675,173.5823,0.059936,0.10178,,0.2196,47.0949,
11.7678,136.3691,0.060111,-0.033722,,0.54708,87.7394,
11.7682,51.8236,0.060353,0.0206,,0.75361,148.9142,
11.7685,-31.4345,0.060628,0.028534,,0.92129,219.2444,
11.7688,-75.0545,0.060856,-0.015106,,1.0636,283.8872,
11.7692,-69.486,0.061577,0.033112,,1.2744,333.1322,
11.7695,-15.6271,0.061995,0.0019837,,1.6367,362.1243,
11.7698,57.2125,0.062634,0.024262,,1.79,376.9672,
11.7702,125.8309,0.062767,0.012055,,1.8535,388.6195,
11.7705,162.116,0.063504,0.016632,,1.8805,406.0981,
11.7708,152.6555,0.064711,0.017548,,2.0817,436.8935,
11.7712,102.2695,0.065394,0.013886,,2.147,480.0349,
11.7715,45.1474,0.065791,0.017243,,2.6937,529.9736,
11.7718,6.7666,0.066584,0.013886,,2.8843,574.7796,
11.7722,6.6469,0.067538,0.017853,,3.0745,597.1133,
11.7725,45.327,0.06835,0.016327,,3.3368,594.6163,
11.7728,91.6115,0.069939,0.016632,,3.8252,573.8086,
11.7732,115.9513,0.071184,0.016938,,3.9851,552.5847,
11.7735,114.8735,0.072896,0.016632,,4.0806,539.5451,
11.7738,91.5516,0.074278,0.016938,,4.2432,537.8805,
11.7742,48.261,0.075975,0.016327,,4.3024,541.4872,
11.7745,7.1259,0.077194,0.016632,,4.8104,541.6259,
11.7748,-23.1416,0.078402,0.015717,,4.9427,535.1062,
11.7752,-33.7397,0.079648,0.015412,,5.1834,518.4599,
11.7755,-36.2845,0.081394,0.014801,,5.2481,494.6004,
11.7758,-29.3388,0.083991,0.014801,,5.2757,470.1859,
11.7762,-21.8543,0.086056,0.015717,,5.4281,450.3492,
11.7765,-13.2919,0.088078,0.016327,,5.5164,439.3905,
11.7768,-7.4839,0.089948,0.016327,,5.6725,432.5933,
11.7772,0.80894,0.09124,0.016632,,4.9267,427.322,
11.7775,5.7487,0.092854,0.015717,,4.9551,420.2473,
11.7778,7.1259,0.094335,0.015412,,4.9273,412.0629,
11.7782,6.3475,0.096496,0.015412,,4.8738,402.9075,
11.7785,7.575,0.097108,0.015412,,4.9121,392.9198,
11.7788,7.9941,0.099248,0.015717,,4.8799,381.5449,
11.7792,3.9225,0.1012,0.014801,,5.1281,370.8636,
11.7795,0.1503,0.10292,0.015412,,4.8923,363.6502,
11.7798,-8.2025,0.10432,0.015106,,5.4641,356.5756,
11.7802,-10.8071,0.10585,0.015412,,5.3528,348.6686,
11.7805,-7.5139,0.10799,0.014801,,5.2746,339.2358,
11.7808,-2.5142,0.10952,0.014496,,5.1027,328.8319,
11.7812,6.8565,0.11166,0.013886,,5.286,319.5378,
11.7815,7.575,0.1135,0.014496,,5.3439,313.5729,
11.7818,2.8747,0.11524,0.014191,,5.2466,308.0242,
11.7821,-2.3046,0.11651,0.014496,,5.3037,301.3657,
11.7825,-5.5679,0.11839,0.014801,,5.2676,294.2911,
11.7828,-6.5259,0.12007,0.014191,,5.1172,288.1874,
11.7831,-4.9093,0.12196,0.014801,,4.8812,280.2805,
11.7835,-5.3284,0.12364,0.015412,,4.9433,273.7607,
11.7838,-4.4602,0.12568,0.016022,,4.9079,265.5764,
11.7841,-3.4722,0.12712,0.015717,,5.0418,260.4438,
11.7845,-2.0651,0.12824,0.015106,,5.1443,253.3691,
11.7848,-1.2269,0.12967,0.014801,,5.1227,248.0978,
11.7851,-2.604,0.13146,0.015106,,4.8391,242.4104,
11.7855,-7.2145,0.1335,0.014801,,5.0927,236.3068,
11.7858,-7.0349,0.13565,0.02182,,5.2583,231.0355,
11.7861,-13.2919,0.13728,0.74601,,5.6098,225.9029,
11.7865,-36.7635,0.13856,2.6738,,5.3694,220.2154,
11.7868,-86.1316,0.14068,2.0266,,5.0759,219.1057,
11.7871,-136.0685,0.14223,2.4187,,4.5437,249.6237,
11.7875,-170.228,0.14461,2.155,,4.3266,305.9434,
11.7878,-177.8024,0.14575,2.3146,,4.1869,354.6335,
11.7881,-98.8254,0.14701,2.2371,,3.8624,395.9716,
11.7885,5.6889,0.14775,2.2573,,3.6029,423.854,
11.7888,78.0495,0.1488,2.2719,,3.1083,452.9849,
11.7891,114.155,0.14971,2.2432,,3.0955,482.1157,
11.7895,107.838,0.15097,2.2731,,2.8823,518.4599,
11.7898,74.2174,0.15183,2.2493,,3.0342,567.0114,
11.7901,27.6934,0.15288,2.2646,,3.1162,618.3372,
11.7905,-8.1126,0.154,2.2573,,3.3211,669.1081,
11.7908,-14.9086,0.15469,2.2594,,3.4383,705.8685,
11.7911,-17.2438,0.15583,2.2612,,3.6368,730.5604,
11.7915,-3.6818,0.1571,2.2573,,3.7597,743.5999,
11.7918,7.6947,0.15855,2.26,,3.7758,748.8712,
11.7921,23.5919,0.16012,2.2573,,4.1875,753.1714,
11.7925,29.6993,0.16151,2.2582,,4.2348,759.6912,
11.7928,19.4604,0.16289,2.2582,,4.1529,773.2856,
11.7931,-4.7296,0.16405,2.2591,,4.0612,787.2962,
11.7935,-17.3336,0.16583,2.2594,,4.03,799.9195,
11.7938,-27.6623,0.1671,2.2594,,3.9366,807.2716,
11.7941,-33.9493,0.16815,2.2597,,3.85,811.4331,
11.7945,-35.4462,0.16937,2.2591,,3.9178,809.3524,
11.7948,-16.166,0.17085,2.2591,,3.7055,805.0521,
11.7951,1.5873,0.17199,2.2591,,3.6436,800.0582,
11.7955,2.6352,0.17314,2.2588,,3.7452,800.8906,
11.7958,-11.4657,0.17448,2.2585,,3.8454,806.4393,
11.7961,-31.2549,0.1757,2.2582,,3.7185,811.017,
11.7965,-43.32,0.1768,2.26,,3.8146,812.9591,
11.7968,-39.3681,0.17812,2.2594,,3.686,809.7685,
11.7971,-30.8058,0.1796,2.2591,,3.7344,806.4393,
11.7975,-24.0996,0.18075,2.2582,,3.649,801.0293,
11.7978,-8.6815,0.18215,2.2579,,3.5724,796.0354,
11.7981,-6.4062,0.18295,2.2588,,3.5673,788.1285,
11.7985,-10.0287,0.18442,2.2585,,3.4521,783.8282,
11.7988,-21.1956,0.18541,2.2588,,3.4838,783.6895,
11.7991,-36.8533,0.18631,2.2585,,3.2945,781.47,
11.7995,-35.4163,0.18762,2.2585,,3.2062,778.002,
11.7998,-26.7941,0.18879,2.2588,,3.1839,769.1241,
11.8001,-20.5669,0.19003,2.26,,2.9839,758.9976,
11.8005,-7.0349,0.19092,2.2597,,3.0578,748.1776,
11.8008,-3.8914,0.19149,2.2591,,2.7399,737.2189,
11.8011,-3.2926,0.1929,2.2591,,2.9313,727.0924,
11.8015,-0.23889,0.19336,2.2591,,2.6983,718.3531,
11.8018,-6.9151,0.19446,2.2588,,2.789,713.0818,
11.8021,-13.262,0.19492,2.2588,,2.898,708.5041,
11.8024,-22.1237,0.1966,2.2585,,2.6545,704.3426,
11.8028,-26.8839,0.19721,2.2588,,2.9556,697.5454,
11.8031,-25.357,0.19834,2.2591,,2.869,687.8351,
11.8034,-17.6629,0.19921,2.2588,,3.0896,677.2925,
11.8038,-6.7355,0.19997,2.2594,,2.5511,666.7499,
11.8041,2.2759,0.20123,2.2597,,2.8045,656.9009,
11.8044,2.3957,0.20209,2.2588,,2.534,648.4391,
11.8048,-4.1907,0.20314,2.2588,,2.742,643.5839,
11.8051,-17.8725,0.20339,2.2594,,2.6603,639.8385,
11.8054,-29.8178,0.20468,2.2594,,2.4361,635.1221,
11.8058,-33.3505,0.20509,2.2597,,2.2791,628.7411,
11.8061,-30.8657,0.20651,2.2606,,2.079,619.3082,
11.8064,-19.8784,0.20705,2.2606,,2.278,606.5461,
11.8068,-6.9451,0.20771,2.2597,,2.0305,593.784,
11.8071,5.629,0.20816,2.2594,,2.282,581.8543,
11.8074,7.575,0.20868,2.2597,,1.8132,572.5601,
11.8078,-3.592,0.20946,2.2603,,1.8816,565.208,
11.8081,-15.7469,0.21008,2.2594,,1.9076,559.798,
11.8084,-29.5185,0.21117,2.2591,,2.0204,555.4977,
11.8088,-34.578,0.21133,2.2591,,2.0488,549.949,
11.8091,-33.2308,0.21206,2.2588,,2.0117,540.6549,
11.8094,-29.6083,0.21279,2.2597,,1.9923,528.5864,
11.8098,-26.2552,0.21354,2.2597,,1.8629,513.7435,
11.8101,-22.8123,0.21413,2.2603,,1.7138,497.7909,
11.8104,-18.3216,0.21481,2.2594,,1.6026,482.5319,
11.8108,-18.7706,0.21539,2.2591,,1.6231,467.5503,
11.8111,-19.3095,0.21613,2.2591,,1.4595,452.0139,
11.8114,-27.4527,0.2159,2.2591,,1.2329,437.171,
11.8118,-36.015,0.21632,2.2588,,1.2405,423.854,
11.8121,-40.7453,0.21711,2.2582,,1.092,409.7047,
11.8124,-43.2301,0.21743,2.2591,,0.87891,392.7811,
11.8128,-40.2363,0.21741,2.26,,1.0455,371.9733,
11.8131,-34.7277,0.21811,2.2597,,0.92066,350.8882,
11.8134,-31.195,0.21829,2.2594,,0.76924,330.4965,
11.8138,-27.1833,0.21847,2.2588,,0.746,308.9952,
11.8141,-24.5188,0.21868,2.2591,,0.88099,289.0198,
11.8144,-26.345,0.21878,2.2582,,0.53751,268.4894,
11.8148,-22.004,0.21916,2.2585,,0.47269,249.6237,
11.8151,-8.0528,0.21941,2.2588,,0.52354,231.729,
11.8154,0.21018,0.21976,2.2582,,0.28581,213.5569,
11.8158,-3.6818,0.21955,2.256,,0.37044,198.0205,
11.8161,-0.83766,0.21955,1.7641,,0.32523,181.7904,
11.8164,-3.7117,0.21986,-0.28519,,0.2794,167.7799,
11.8168,-0.41852,0.21944,0.17807,,-0.089347,155.5727,
11.8171,-1.2269,0.21976,-0.13169,,-0.094253,143.2267,
11.8174,-3.3824,0.22003,0.12497,,-0.051336,132.5454,
11.8178,-1.1969,0.22016,-0.07126,,0.081867,120.6156,
11.8181,-3.8614,0.21952,0.059663,,0.21267,110.7666,
11.8184,-3.1728,0.21929,-0.014496,,0.071268,102.5822,
11.8188,-3.4123,0.21942,0.016327,,-0.084452,93.4268,
11.8191,-7.7833,0.22008,0.023651,,-0.19664,85.1037,
11.8194,-17.6929,0.22001,0.0047303,,0.24568,76.2258,
11.8198,-43.0206,0.21995,0.026093,,0.16676,67.7639,
11.8201,-93.5862,0.2198,0.0086976,,0.084242,56.1116,
11.8204,-144.0919,0.21963,0.020294,,-0.24092,37.2459,
11.8208,-131.1586,0.22018,0.013886,,-0.21821,3.2599,
11.8211,-63.9174,0.21974,0.016327,,-0.31886,-54.447,
11.8214,26.0768,0.21964,0.016938,,-0.15994,-116.7315,
11.8218,93.4677,0.21944,0.014496,,-0.37948,-177.7676,
11.8221,107.7183,0.21943,0.016632,,-0.84457,-227.4288,
11.8224,76.1335,0.2191,0.015717,,-0.80501,-258.0855,
11.8228,23.532,0.21938,0.017548,,-1.0459,-276.2577,
11.8231,-32.4225,0.21862,0.016938,,-0.99061,-287.0777,
11.8234,-72.9887,0.21793,0.016022,,-0.97384,-296.2331,
11.8237,-92.7779,0.2176,0.017548,,-1.0147,-313.5729,
11.8241,-82.539,0.21686,0.016632,,-1.323,-339.7907,
11.8244,-43.0805,0.2168,0.016938,,-1.2387,-373.6379,
11.8247,7.8145,0.21683,0.015717,,-1.1999,-407.2078,
11.8251,41.2255,0.2164,0.015717,,-1.1858,-433.0094,
11.8254,52.3026,0.21586,0.015412,,-0.97784,-447.1587,
11.8257,39.0101,0.21533,0.016022,,-1.2517,-448.1297,
11.8261,13.383,0.21473,0.4448,,-1.4118,-439.3905,
11.8264,-20.6268,0.21444,2.4877,,-1.4399,-425.6574,
11.8267,-45.1163,0.21425,2.1318,,-1.419,-413.5889,
11.8271,-46.4335,0.21347,2.3793,,-1.4986,-411.7855,
11.8274,-25.0277,0.21308,2.1547,,-1.4478,-421.3571,
11.8277,12.6645,0.21257,2.3375,,-1.3946,-437.7259,
11.8281,38.4712,0.21208,2.209,,-1.6399,-454.3721,
11.8284,42.7524,0.21134,2.2826,,-1.6553,-464.6372,
11.8287,27.8731,0.21088,2.253,,-1.6327,-471.5731,
11.8291,1.1981,0.21073,2.253,,-1.3057,-473.9313,
11.8294,-18.2018,0.20989,2.2683,,-1.2649,-476.0121,
11.8297,-29.3388,0.20906,2.2493,,-1.2094,-478.6478,
11.8301,-32.6919,0.20873,2.267,,-1.2608,-485.1676,
11.8304,-28.7401,0.20909,2.2533,,-1.2812,-495.0165,
11.8307,-18.0521,0.20871,2.2603,,-1.2701,-508.7496,
11.8311,-5.9272,0.20812,2.2579,,-1.1834,-523.1764,
11.8314,4.162,0.20752,2.2573,,-1.2013,-534.9675,
11.8317,11.1376,0.20731,2.2594,,-1.6268,-542.597,
11.8321,1.5574,0.2065,2.257,,-1.6809,-547.5908,
11.8324,-12.3339,0.20591,2.2594,,-1.7068,-549.949,
11.8327,-21.3753,0.20553,2.2579,,-1.7141,-553.0008,
11.8331,-20.8364,0.20476,2.2594,,-1.6877,-557.0237,
11.8334,-19.1898,0.20423,2.2594,,-1.7867,-561.8788,
11.8337,-17.0043,0.20357,2.2591,,-1.8134,-568.676,
11.8341,-10.9867,0.20296,2.2597,,-1.99,-575.1958,
11.8344,-6.3762,0.20282,2.2582,,-1.9979,-582.964,
11.8347,-4.071,0.20175,2.2594,,-1.9446,-587.6804,
11.8351,-4.5201,0.20108,2.2585,,-1.805,-589.6225,
11.8354,-6.6457,0.20023,2.2585,,-1.7023,-590.5935,
11.8357,-7.963,0.19944,2.2579,,-2.0714,-592.5356,
11.8361,-7.9031,0.19906,1.8917,,-1.7968,-595.5874,
11.8364,-2.8136,0.19877,-0.15274,,-1.7,-598.223,
11.8367,5.8086,0.19843,0.10147,,-1.5377,-600.9974,
11.8371,5.7487,0.19731,-0.095064,,-1.5005,-601.2748,
11.8374,-5.7176,0.19696,0.11276,,-1.5766,-600.8587,
11.8377,-14.22,0.19655,-0.074922,,-2.0341,-598.7779,
11.8381,-17.2438,0.19614,0.068818,,-2.0392,-597.3907,
11.8384,-13.6811,0.19545,-0.025483,,-2.1074,-594.6163,
11.8387,-10.2981,0.19486,0.026398,,-2.0997,-595.1712,
11.8391,-6.8253,0.19335,0.018158,,-2.1326,-596.0035,
11.8394,3.9225,0.193,0.0086976,,-2.3799,-597.252,
11.8397,12.6345,0.1917,0.025788,,-2.419,-596.1422,
11.8401,9.97,0.19137,0.0080873,,-2.4219,-592.2581,
11.8404,6.0481,0.19088,0.023041,,-2.031,-586.0158,
11.8407,-0.68797,0.1898,0.013581,,-2.3034,-580.467,
11.8411,-2.3645,0.18901,0.017853,,-2.1509,-574.5022,
11.8414,-9.2204,0.18841,0.016022,,-2.2167,-569.3696,
11.8417,-10.0586,0.18794,0.015106,,-2.2104,-564.7919,
11.8421,-1.646,0.18686,0.016327,,-2.05,-562.4337,
11.8424,9.97,0.18597,0.014191,,-1.9826,-561.7401,
11.8427,12.425,0.18547,0.016632,,-1.8674,-559.6593,
11.8431,11.6466,0.18499,0.015106,,-2.1587,-555.7752,
11.8434,11.5268,0.18434,0.016327,,-2.0376,-550.92,
11.8437,13.4728,0.18373,0.016022,,-1.8969,-545.6488,
11.844,9.4012,0.18344,0.015412,,-2.0597,-539.8226,
11.8444,-0.089203,0.1822,0.015717,,-2.071,-534.9675,
11.8447,-1.7657,0.18144,0.015106,,-2.1266,-530.1123,
11.845,3.2639,0.18092,0.015106,,-2.1386,-525.3959,
